main_category,title,average_rating,rating_number,features,description,price,images,videos,store,categories,details,parent_asin,bought_together,subtitle,author
Movies & TV,21 Jump Street: The Complete Series,4.8,589,[],"['NEW LOWER PRICE!!', 'The landmark television series which catapulted the success of the FOX TV network and the career of Johnny Depp is now available in for the first time its entirety! All 103 episodes from the 5 season run of this groundbreaking drama are now available in this 18 DVD collection.  Co-created by Patrick Hasburgh and Stephen J. Cannell (THE A-TEAM, THE ROCKFORD FILES) not only dealt with timely social issues, but also featured a cavalcade of guest stars including:  Brad Pitt, Vince Vaughn, Jason Priestley, Josh Brolin, Christina Applegate, Bridget Fonda, Dom DeLuise, Rosie Perez, John Waters, Shannen Doherty, Thomas Haden Church, Kareem Abdul-Jabbar, Don Rickles and many more!  Officer Tom Hanson (Depp) leads his band of agents in the special Jump Street division by going undercover to infiltrate local schools to put a stop to crime and keep students safe from corrupt influences. The 21 Jump Street team is a mixed group including the wise cracking Officer HT Ioki (Dustin Nguyen), the brilliant Officer Judy Hoffs (Holly Robinson Peete), the streetwise Officer Doug Penhall (Peter DeLuise) and, in latter episodes, the renegade Officer Dennis Booker (Richard Grieco).', 'Bonus Episode:', '""Deals and Wheels: Part 1"" which is a cross-over episode from the series Booker.']",49.75,"{'hi_res': ['https://m.media-amazon.com/images/I/A1idit0cfkL._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/61tGQqtei3L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/61tGQqtei3L._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}","Johnny Depp  (Actor),     Dustin Nguyen  (Actor),     Various  (Director)    &                   0                  more   Rated:    NR    Format: DVD","['Movies & TV', 'Boxed Sets', 'Television']","{""Genre"": ""Drama"", ""Format"": ""Multiple Formats, Box set, Color, Full Screen, NTSC"", ""Contributor"": ""Stephen J. Cannell Patrick Hasburgh, Richard Grieco, Peter DeLuise, Steven Williams, Frederic Forrest, Johnny Depp, Dustin Nguyen, Holly Robinson Peete, Michael Bendetti, Sal Jenco, VariousStephen J. Cannell Patrick Hasburgh, Richard Grieco, Peter DeLuise, Steven Williams, Frederic Forrest, Johnny Depp, Dustin Nguyen, Holly Robinson Peete, Michael Bendetti, Sal Jenco, Various  See more"", ""Language"": ""Unqualified"", ""Runtime"": ""78 hours and 52 minutes"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""NR (Not Rated)"", ""Product Dimensions"": ""2 x 5.3 x 7.5 inches; 1 Pounds"", ""Item model number"": ""44908904504"", ""Director"": ""Various"", ""Media Format"": ""Multiple Formats, Box set, Color, Full Screen, NTSC"", ""Run time"": ""78 hours and 52 minutes"", ""Release date"": ""July 27, 2010"", ""Actors"": ""Johnny Depp, Dustin Nguyen, Holly Robinson Peete, Peter DeLuise, Steven Williams"", ""Studio"": ""Mill Creek Ent"", ""Number of discs"": ""18""}",B003K2G0TA,,,
Movies & TV,"Forbidden Cinema, Volume 1: Classic Blue Movies of the Silent Era",3.7,38,[],"['All of the entries in this rare collection of blue movies from the silent age have one thing in common - the beautiful young girls of Hollywood baring all for the movie cameras. Sometimes these films cloak themselves with a threadbare plot - girls practice posing nude to land a job as artist\'s models or Uncle Si invents a homemade TV receiver that only picks up stations of nude girls dancing. Sometimes titles are a play on words such as ""Hollywood Sand Witches."" Some have a travel theme - a little Dutch Girl sheds her wooden shoes and clothes and dances naked. The gem of this collection is the aptly named ""Buried Treasure."" This animated pornographic short still shocks with its hilarity, and its unbridled sexuality.', 'A Future Venus', 'A Future Venus', 'A Girl Revue', 'A Girl Revue', ""Betty's Bath"", ""Betty's Bath"", 'Buried Treasure', 'Buried Treasure', 'Dutch / Egyptian', 'Dutch / Egyptian', 'Hollywood Sand Witches', 'Hollywood Sand Witches', 'Hula Hula / Mexican', 'Hula Hula / Mexican', 'Sailor / Soldier', 'Sailor / Soldier', ""The Artist's Dream Model"", ""The Artist's Dream Model"", 'Cowboy / Indian', 'Cowboy / Indian', 'The Living Picture', 'The Living Picture', 'Uncle Si And The Sirens', 'Uncle Si And The Sirens', 'Why Girls Walk Home', 'Why Girls Walk Home']",8.98,"{'hi_res': ['https://m.media-amazon.com/images/I/71YV0YGaohL._SL1278_.jpg', 'https://m.media-amazon.com/images/I/81kd+5kkjWS._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/51BGR-jXObL.jpg', 'https://m.media-amazon.com/images/I/51HWUzQYaUS.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51BGR-jXObL._SX38_SY50_CR,0,0,38,50_.jpg', 'https://m.media-amazon.com/images/I/51HWUzQYaUS._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN', 'PT01']}","{'title': [], 'url': [], 'user_id': []}","Various  (Director, Actor)    Rated:    NR    Format: DVD","['Movies & TV', 'Independently Distributed', 'Drama']","{""Genre"": ""Classic"", ""Format"": ""Multiple Formats, Black & White, Full Screen, NTSC"", ""Contributor"": ""Various"", ""Language"": ""Unqualified (DTS ES 6.1)"", ""Runtime"": ""53 minutes"", ""MPAA rating"": ""NR (Not Rated)"", ""Product Dimensions"": ""8 x 5.5 x 0.75 inches; 2.96 Ounces"", ""Item model number"": ""29112677"", ""Director"": ""Various"", ""Media Format"": ""Multiple Formats, Black & White, Full Screen, NTSC"", ""Run time"": ""53 minutes"", ""Release date"": ""October 20, 2022"", ""Actors"": ""Various"", ""Studio"": ""Alpha Video"", ""Country of Origin"": ""USA"", ""Number of discs"": ""1""}",B00GFZLE2M,,,
Movies & TV,The Lone Ranger 4-Pack,4.8,3,[],[],28.49,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/512V9BNF31L.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/512V9BNF31L._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Rated:    Unrated    Format: DVD,"['Movies & TV', 'Boxed Sets', 'Television']","{""Format"": ""Color, NTSC"", ""Contributor"": ""Lone Ranger"", ""Language"": ""English"", ""Number Of Discs"": ""4"", ""Publication Date"": ""May 29, 2001"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""Unrated (Not Rated)"", ""Product Dimensions"": ""7.75 x 5.75 x 2.5 inches; 15.2 Ounces"", ""Media Format"": ""Color, NTSC"", ""Release date"": ""May 29, 2001"", ""Actors"": ""Lone Ranger"", ""Studio"": ""Good Times Video"", ""Number of discs"": ""4""}",B00005B1ZA,,,
Prime Video,Ice Pilots,3.9,24,"['IMDb 7.6', '2010', '13 episodes', '13+']","['Ice Pilots is about an eccentric airline and its motley crew that fly vintage planes on impossible arctic missions. Buffalo Airways attracts young pilots seeking Arctic adventure and the chance to fly big, old, piston powered aircrafts from a bygone era. Action packed, emotionally gripping and visually stunning Ice Pilots takes viewers to places they - and Buffalo - have never gone before.']",None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Unscripted', 'Documentary']","{""Subtitles"": [""None available""], ""Directors"": [""---""], ""Producers"": [""Unavailable""], ""Starring"": [""Unavailable""]}",B01BO0HUMK,,Season 1,
Prime Video,Anna Karenina,4.3,38,"['IMDb 7.0', '1 h 12 min', '1975', 'PG-13']",['Anna Karenina is a young wife of an older husband. She has an affair with the handsome Count Vronsky. By following her desires Anna complicates her life.'],None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Drama', 'Action', 'Romance']","{""Subtitles"": [""None available""], ""Directors"": [""Aleksandr Zarkhi""], ""Starring"": [""Tatyana Samoylova"", ""Nikolai Gritsenko"", ""Vasiliy Lanovoy""]}",B071L45H6W,,,
Movies & TV,History -- Modern Marvels Apollo 11,5.0,4,[],"[""As mankind's greatest achievement of the 20th century, Apollo 11 stood as the apogee of science, exploration, flight, and technological prowess. In scarcely 10 years, America went from rocketing monkeys to landing a man on the moon. Leaving Earth on July16, 1969, Neil Armstrong, Edwin Aldrin, and Mike Collins pushed the limits of skill and endurance. See and experience the flight of Apollo 11 through the eyes of the astronauts, mission controllers, engineers, and designers who made it happen.""]",12.99,"{'hi_res': ['https://m.media-amazon.com/images/I/51Bof2oTeDL._SL1000_.jpg'], 'large': ['https://m.media-amazon.com/images/I/41OBYGx+BbL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/41OBYGx+BbL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Rated:    NR    Format: DVD,"['Movies & TV', 'Studio Specials', 'Lionsgate Home Entertainment', 'All Lionsgate Titles']","{""Genre"": ""Special Interests"", ""Format"": ""NTSC"", ""Contributor"": ""Hearst"", ""Runtime"": ""50 minutes"", ""Studio"": ""Lionsgate"", ""Aspect Ratio"": ""1.33:1"", ""MPAA rating"": ""NR (Not Rated)"", ""Product Dimensions"": ""7.5 x 5.5 x 0.5 inches; 2.72 Ounces"", ""Item model number"": ""B001CU99AE"", ""Media Format"": ""NTSC"", ""Run time"": ""50 minutes"", ""Release date"": ""April 7, 2010"", ""Producers"": ""Hearst"", ""Country of Origin"": ""USA"", ""Number of discs"": ""1""}",B001CU99AE,,,
Prime Video,Ink Master,4.6,1778,"['IMDb 7.4', '2020', '15 episodes', 'X-Ray', 'TV-14']","[""Twenty of the nation's top tattoo artists from the East, West, South and Midwest come together to rep their region and compete for the Ink Master title, a $100,000 cash prize and an editorial feature in Inked magazine.""]",22.69,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,['Unscripted'],"{""Audio languages"": [""English""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Paul Starkman"", ""Michael Wolf"", ""Tim Warren"", ""Matthew Bartley"", ""Lauren Quinn"", ""Craig Borders""], ""Producers"": [""John Brimhall"", ""Jamie Almeleh"", ""Jay Peterson"", ""Maryna Harrison""], ""Starring"": [""Dave Navarro"", ""Chris Nunez"", ""Oliver Peck""]}",B083LGV145,,UnentitledUnentitled,
Prime Video,Dangerous Toys,3.7,3,"['IMDb 3.5', '1 h 20 min', '2010', '18+']","['Dr. Lorca from ‘Hideous’ is back and continues to collect strange things; along with the help of Caitlin and her boyfriend. Along the way, they collect the mysterious pieces of the Demonic Toys. They continue their search at a mysterious castle in Italy, where there have been rumors of an ancient puppet alive and walking around. When not looking, the puppet brings the Demonic Toys back to life!']",None,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Suspense', 'Horror', 'Fantasy']","{""Subtitles"": [""None available""], ""Directors"": [""William Butler""], ""Producers"": [""Charles Band"", ""Muffy Bolding"", ""William Butler"", ""Peter Garcia""], ""Starring"": [""Billy Marquart"", ""Michael Citriniti"", ""Elizabeth Bell""]}",B01G2T559S,,,
Movies & TV,"Jayce and the Wheeled Warriors, Vol. 1",4.6,129,[],"[""When a solar flare wreaks havoc on his botanical experiments, Jayce's father is forced to flee from his accidental creations: Saw Boss and his band of ruthless mutated plant life called the Monster Minds. Now it's up to Jayce, joined by the valiant Lightning League, to reunite with his father and combine the two halves of the magic Root amulet-the only object capable of purging the universe of Saw Boss and his army forever."", 'Based on the popular line of Mattel toys, and scripted by acclaimed writers such as J. Michael Straczynski (creator of Babylon 5), the first 33 episodes of Jayce And The Wheeled Warriors finally make their way to DVD, taking nostalgic action to a whole new level!', 'BONUS MATERIAL:', 'Rare Original Concept Art Escape From The Garden Pilot Script Written by Haskell Barkin Steel Against The Shadow Script Written by J. Michael Straczynski']",17.42,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/51T88icZOmL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51T88icZOmL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}","Darrin Baker  (Actor),     Len Carlson  (Actor)    Rated:    G    Format: DVD","['Movies & TV', 'Boxed Sets', 'Kids & Family']","{""MPAA rating"": ""G (General Audience)"", ""Product Dimensions"": ""7.75 x 5.75 x 0.53 inches; 1.25 Pounds"", ""Media Format"": ""Multiple Formats, Animated, Box set, Color, NTSC"", ""Run time"": ""30 minutes"", ""Release date"": ""March 25, 2008"", ""Actors"": ""Darrin Baker, Len Carlson, Dan Hennessey, Charles Jolliffe, Guilio Kukurugya"", ""Language"": ""Unqualified"", ""Studio"": ""Shout Factory"", ""Writers"": ""Barbara Hambly, Bill Schienkai, Bruce Reid Schaefer, Dale Kirby, Daniel Pitlik"", ""Number of discs"": ""4""}",B0012680BM,,,
Movies & TV,Dr. Seuss' How The Grinch Stole Christmas (Deluxe Edition) by Jim Carrey,4.8,90336,[],[],54.96,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/51RdfPYimZL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51RdfPYimZL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Format: DVD,"['Movies & TV', 'Holidays & Seasonal', 'Christmas']","{""Is Discontinued By Manufacturer"": ""No"", ""Media Format"": ""Deluxe Edition""}",B01GWCATCI,,,
Prime Video,We Bare Bears: The Movie,4.6,8174,"['IMDb 6.7', '1 h 8 min', '2020', '7+']","['When Grizz, Panda, and Ice Bear catch the attention of the Department of Wildlife Control, their world turns upside down. The Bears are left with no choice but to go on the run.']",9.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Comedy', 'Animation', 'Cheerful', 'Playful']","{""Audio languages"": [""English"", ""English [Audio Description]""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Daniel Chong""], ""Producers"": [""Carrie Wilksen""], ""Starring"": [""Eric Edelstein"", ""Bobby Moynihan"", ""Demetri Martin""]}",B089DNWKNF,,,
Movies & TV,El Hazard Ova 2 (Full),4.7,8,[],"['The legendary Demon God, ""Ifurita,"" has awakened. Serving her new master Jinnai, she begins a campaign of devastation throughout the land of El-Hazard. Now, despite their numbers, the priestesses are hard pressed to match the power of the furious Demon God. As Makoto springs towards her, a mysterious phenomena occurs...A last-ditch battle upon which the land of El-Hazard is staked is about to begin!!']",12.52,"{'hi_res': [None], 'large': ['https://m.media-amazon.com/images/I/51LQGEnugDL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/51LQGEnugDL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}","El Hazard Ova  (Actor),     Hiroki Hayashi  (Director)    Rated:    PG    Format: DVD","['Movies & TV', 'Science Fiction & Fantasy', 'Science Fiction', 'Animation']","{""Format"": ""Multiple Formats, Color, Full Screen, Animated, NTSC"", ""Contributor"": ""Hiroki Hayashi, El Hazard Ova"", ""Language"": ""Japanese"", ""Runtime"": ""1 hour and 45 minutes"", ""Is Discontinued By Manufacturer"": ""No"", ""MPAA rating"": ""PG (Parental Guidance Suggested)"", ""Product Dimensions"": ""7.75 x 5.75 x 0.53 inches; 3.2 Ounces"", ""Director"": ""Hiroki Hayashi"", ""Media Format"": ""Multiple Formats, Color, Full Screen, Animated, NTSC"", ""Run time"": ""1 hour and 45 minutes"", ""Release date"": ""July 31, 2007"", ""Actors"": ""El Hazard Ova"", ""Subtitles"": ""English"", ""Studio"": ""Geneon [Pioneer]"", ""Number of discs"": ""1""}",B000PY52BI,,,
Movies & TV,Tokyo Gore School [DVD],3.7,17,[],[],40.51,"{'hi_res': ['https://m.media-amazon.com/images/I/81BqE5emb+L._SL1500_.jpg'], 'large': ['https://m.media-amazon.com/images/I/61QDLM7rtAL.jpg'], 'thumb': ['https://m.media-amazon.com/images/I/61QDLM7rtAL._SX38_SY50_CR,0,0,38,50_.jpg'], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",Format: DVD,"['Movies & TV', 'Movies']","{""Aspect Ratio"": ""1.78:1"", ""Is Discontinued By Manufacturer"": ""No"", ""Package Dimensions"": ""7.1 x 5.42 x 0.58 inches; 2.93 Ounces"", ""Media Format"": ""DVD"", ""Subtitles"": ""English"", ""Country of Origin"": ""United Kingdom"", ""Number of discs"": ""1""}",B003IN7YO6,,,
Prime Video,Snow Buddies,4.7,1382,"['IMDb 5.1', '1 h 27 min', '2008', 'X-Ray', 'G']","['Those adorable talking puppies are back, and this time they venture to the frosty arctic and team up with new friends in a thrilling dog sled race across Alaska. But will they have what it takes to win the race and find their way back home?']",17.99,"{'hi_res': [None], 'large': [None], 'thumb': [None], 'variant': ['MAIN']}","{'title': [], 'url': [], 'user_id': []}",,"['Comedy', 'Kids', 'Adventure']","{""Audio languages"": [""English"", ""English [Audio Description]""], ""Subtitles"": [""English [CC]""], ""Directors"": [""Robert Vince""], ""Producers"": [""Anna McRoberts"", ""Robert Vince""], ""Starring"": [""Dylan Sprouse"", ""Dominic Scott Kay"", ""Mike Dopud""]}",B004LQEYQ0,,,
